date,or_duration_min,or_size_pct,or_close_position,breakout_dir,breakout_minute,breakout_strength,vol_ratio,mfe_pre_retest_pct,mins_to_retest,retest_speed,retest_depth_pct,outcome,mfe_post_pct,continuation_ratio,mins_to_continuation,mae_falla_pct,mins_to_falla
2019-05-14,35,0.6603,0.5504,up,47,0.0923,0.7664,0.2166,17.0,0.012742,-1.6088,continuacion,0.2722,1.2564,7.0,,
2019-05-14,40,0.6603,0.7375,up,47,0.0923,0.7715,0.2166,17.0,0.012742,-1.6088,continuacion,0.2722,1.2564,7.0,,
2019-05-14,45,0.6603,0.7959,up,47,0.0923,0.7919,0.2166,17.0,0.012742,-1.6088,continuacion,0.2722,1.2564,7.0,,
2019-05-14,110,1.0237,0.9831,up,112,0.0104,0.6113,0.2048,8.0,0.025597,-4.8607,continuacion,0.2878,1.4054,5.0,,
2019-05-14,115,1.2021,0.9819,up,115,-0.0228,1.1145,0.2436,50.0,0.004873,0.0,continuacion,0.2602,1.068,57.0,,
2019-05-14,120,1.2306,0.8955,up,125,0.0495,1.2098,0.2154,39.0,0.005523,-3.1349,continuacion,0.232,1.0769,58.0,,
2019-05-15,5,0.3631,0.8925,up,7,0.1075,0.8977,0.2556,14.0,0.01826,-13.6713,continuacion,0.2723,1.0652,2.0,,
2019-05-15,20,0.6197,0.784,up,23,-0.072,0.9751,0.2051,13.0,0.015777,-7.1107,continuacion,0.449,2.1892,7.0,,
2019-05-15,85,1.7073,0.9445,up,114,-0.0003,0.3853,0.4223,92.0,0.00459,1.6335,continuacion,0.4332,1.026,39.0,,
2019-05-15,90,1.7073,0.9245,up,114,-0.0003,0.3914,0.4223,92.0,0.00459,1.6335,continuacion,0.4332,1.026,39.0,,
2019-05-15,95,1.7073,0.8494,up,114,-0.0003,0.4,0.4223,92.0,0.00459,1.6335,continuacion,0.4332,1.026,39.0,,
2019-05-15,100,1.7073,0.8922,up,114,-0.0003,0.4072,0.4223,92.0,0.00459,1.6335,continuacion,0.4332,1.026,39.0,,
2019-05-15,105,1.7073,0.9379,up,114,-0.0003,0.4162,0.4223,92.0,0.00459,1.6335,continuacion,0.4332,1.026,39.0,,
2019-05-15,110,1.7073,0.9735,up,114,-0.0003,0.4248,0.4223,92.0,0.00459,1.6335,continuacion,0.4332,1.026,39.0,,
2019-05-15,115,1.7129,0.9964,up,115,0.0843,0.8934,0.4168,91.0,0.00458,1.9538,continuacion,0.4277,1.0263,39.0,,
2019-05-16,55,1.236,0.9863,up,55,0.0088,0.7152,0.2916,44.0,0.006627,-3.9363,continuacion,0.3078,1.0556,28.0,,
2019-05-16,60,1.3071,1.0,up,60,0.0121,1.4799,0.2212,35.0,0.006321,-2.8858,continuacion,0.2374,1.0732,32.0,,
2019-05-16,65,1.3945,0.9726,up,72,0.0392,1.097,0.3127,119.0,0.002628,-3.528,neutro,,,,,
2019-05-16,70,1.3945,0.9565,up,72,0.0392,1.1175,0.3127,119.0,0.002628,-3.528,neutro,,,,,
2019-05-16,75,1.4875,0.9632,up,83,0.0033,0.6929,0.2208,97.0,0.002277,-3.2709,neutro,,,,,
2019-05-16,80,1.4875,0.9629,up,83,0.0033,0.7006,0.2208,97.0,0.002277,-3.2709,neutro,,,,,
2019-05-16,85,1.5039,0.9524,up,90,-0.0109,0.8883,0.2047,89.0,0.002299,-2.5082,neutro,,,,,
2019-05-16,90,1.5039,0.9778,up,90,-0.0109,0.9068,0.2047,89.0,0.002299,-2.5082,neutro,,,,,
2019-05-17,5,0.3721,0.7357,up,8,-0.0294,1.0,0.332,13.0,0.025541,23.6417,continuacion,0.3369,1.0148,35.0,,
2019-05-17,10,0.4649,0.9647,up,10,0.1293,0.8509,0.2393,10.0,0.023928,-1.0576,continuacion,0.2442,1.0205,36.0,,
2019-05-17,15,0.6452,0.8307,up,17,0.0415,0.925,0.7328,114.0,0.006428,-4.9958,neutro,,,,,
2019-05-17,20,0.7053,0.9218,up,56,0.007,0.7608,0.2116,22.0,0.009617,-5.3447,continuacion,0.2441,1.1538,2.0,,
2019-05-17,25,0.7053,0.426,up,56,0.007,0.7616,0.2116,22.0,0.009617,-5.3447,continuacion,0.2441,1.1538,2.0,,
2019-05-17,30,0.7053,0.5585,up,56,0.007,0.7886,0.2116,22.0,0.009617,-5.3447,continuacion,0.2441,1.1538,2.0,,
2019-05-17,35,0.7053,0.5352,up,56,0.007,0.786,0.2116,22.0,0.009617,-5.3447,continuacion,0.2441,1.1538,2.0,,
2019-05-17,40,0.7053,0.5352,up,56,0.007,0.8286,0.2116,22.0,0.009617,-5.3447,continuacion,0.2441,1.1538,2.0,,
2019-05-17,45,0.7053,0.2796,up,56,0.007,0.8099,0.2116,22.0,0.009617,-5.3447,continuacion,0.2441,1.1538,2.0,,
2019-05-17,50,0.7053,0.6824,up,56,0.007,0.8049,0.2116,22.0,0.009617,-5.3447,continuacion,0.2441,1.1538,2.0,,
2019-05-17,55,0.7053,0.9218,up,56,0.007,0.8052,0.2116,22.0,0.009617,-5.3447,continuacion,0.2441,1.1538,2.0,,
2019-05-17,60,0.8419,0.8955,up,75,0.0779,0.9299,0.5364,50.0,0.010727,-4.5425,neutro,,,,,
2019-05-17,65,0.8419,0.8825,up,75,0.0779,0.9472,0.5364,50.0,0.010727,-4.5425,neutro,,,,,
2019-05-17,70,0.8419,0.7729,up,75,0.0779,0.9504,0.5364,50.0,0.010727,-4.5425,neutro,,,,,
2019-05-17,75,0.8419,0.9546,up,75,0.0779,0.9516,0.5364,50.0,0.010727,-4.5425,neutro,,,,,
2019-05-17,80,0.9184,0.9167,up,80,0.0238,0.8248,0.4602,41.0,0.011223,-0.5354,neutro,,,,,
2019-05-17,85,1.0768,0.9949,up,85,-0.0005,0.9709,0.3027,30.0,0.01009,-2.486,neutro,,,,,
2019-05-20,5,0.2336,0.0,down,5,0.4964,1.2203,0.5044,11.0,0.045854,23.9905,falla,,,,0.2891,39.0
2019-05-20,10,0.7417,0.1947,up,55,0.0451,0.668,0.2879,19.0,0.015151,-2.1805,neutro,,,,,
2019-05-20,15,0.7417,0.2707,up,55,0.0451,0.6807,0.2879,19.0,0.015151,-2.1805,neutro,,,,,
2019-05-20,20,0.7417,0.5256,up,55,0.0451,0.6786,0.2879,19.0,0.015151,-2.1805,neutro,,,,,
2019-05-20,25,0.7417,0.4135,up,55,0.0451,0.6781,0.2879,19.0,0.015151,-2.1805,neutro,,,,,
2019-05-20,30,0.7417,0.7218,up,55,0.0451,0.6795,0.2879,19.0,0.015151,-2.1805,neutro,,,,,
2019-05-20,35,0.7417,0.4579,up,55,0.0451,0.6814,0.2879,19.0,0.015151,-2.1805,neutro,,,,,
2019-05-20,40,0.7417,0.6692,up,55,0.0451,0.6892,0.2879,19.0,0.015151,-2.1805,neutro,,,,,
2019-05-20,45,0.7417,0.5857,up,55,0.0451,0.6879,0.2879,19.0,0.015151,-2.1805,neutro,,,,,
2019-05-20,50,0.7417,0.6391,up,55,0.0451,0.6924,0.2879,19.0,0.015151,-2.1805,neutro,,,,,
2019-05-20,55,0.7417,0.9023,up,55,0.0451,0.6996,0.2879,19.0,0.015151,-2.1805,neutro,,,,,
2019-05-21,5,0.2592,0.766,up,5,-0.1064,1.1601,0.2145,87.0,0.002466,-8.2979,neutro,,,,,
2019-05-21,10,0.2752,0.4208,down,15,-0.1403,1.1351,0.2322,31.0,0.00749,-4.008,falla,,,,0.2868,28.0
2019-05-21,15,0.2752,0.4188,down,15,-0.1403,1.1602,0.2322,31.0,0.00749,-4.008,falla,,,,0.2868,28.0
2019-05-22,5,0.3214,0.9312,up,5,-0.0172,1.1164,0.3634,46.0,0.007901,-10.1549,neutro,,,,,
2019-05-22,10,0.3768,0.6916,up,24,0.0866,0.8976,0.3081,24.0,0.012838,-2.79,neutro,,,,,
2019-05-22,15,0.3768,0.6916,up,24,0.0866,0.8323,0.3081,24.0,0.012838,-2.79,neutro,,,,,
2019-05-22,20,0.3768,0.6314,up,24,0.0866,0.8437,0.3081,24.0,0.012838,-2.79,neutro,,,,,
2019-05-22,25,0.421,0.9724,up,25,-0.0526,0.8224,0.2639,21.0,0.012567,-9.067,neutro,,,,,
2019-05-22,30,0.4487,0.9014,up,36,-0.0123,0.9192,0.2363,10.0,0.023629,-2.3428,neutro,,,,,
2019-05-22,35,0.4487,0.7781,up,36,-0.0123,0.9297,0.2363,10.0,0.023629,-2.3428,neutro,,,,,
2019-05-23,5,0.2408,0.5605,down,11,0.2535,1.1142,0.252,6.0,0.041999,7.2093,continuacion,0.2738,1.0867,4.0,,
2019-05-23,10,0.2408,0.2581,down,11,0.2535,1.128,0.252,6.0,0.041999,7.2093,continuacion,0.2738,1.0867,4.0,,
2019-05-23,25,0.516,0.3047,down,41,-0.2285,0.7611,0.2589,117.0,0.002212,-5.4407,continuacion,0.2869,1.1085,2.0,,
2019-05-23,30,0.516,0.37,down,41,-0.2285,0.7817,0.2589,117.0,0.002212,-5.4407,continuacion,0.2869,1.1085,2.0,,
2019-05-23,35,0.516,0.5865,down,41,-0.2285,0.7794,0.2589,117.0,0.002212,-5.4407,continuacion,0.2869,1.1085,2.0,,
2019-05-23,40,0.516,0.1197,down,41,-0.2285,0.7803,0.2589,117.0,0.002212,-5.4407,continuacion,0.2869,1.1085,2.0,,
2019-05-23,45,0.5335,0.1579,down,52,0.0632,1.0083,0.2415,106.0,0.002278,-2.0,continuacion,0.2696,1.1163,2.0,,
2019-05-23,50,0.5335,0.0853,down,52,0.0632,1.0094,0.2415,106.0,0.002278,-2.0,continuacion,0.2696,1.1163,2.0,,
2019-05-23,55,0.6008,0.2713,down,144,-0.0271,0.8398,0.4614,94.0,0.004908,-5.6127,neutro,,,,,
2019-05-23,60,0.6008,0.5042,down,144,-0.0271,0.8525,0.4614,94.0,0.004908,-5.6127,neutro,,,,,
2019-05-23,65,0.6008,0.6829,down,144,-0.0271,0.8627,0.4614,94.0,0.004908,-5.6127,neutro,,,,,
2019-05-23,70,0.6008,0.7297,down,144,-0.0271,0.8804,0.4614,94.0,0.004908,-5.6127,neutro,,,,,
2019-05-23,75,0.6008,0.6165,down,144,-0.0271,0.8877,0.4614,94.0,0.004908,-5.6127,neutro,,,,,
2019-05-23,80,0.6008,0.6735,down,144,-0.0271,0.8984,0.4614,94.0,0.004908,-5.6127,neutro,,,,,
2019-05-23,85,0.6008,0.9345,down,144,-0.0271,0.9066,0.4614,94.0,0.004908,-5.6127,neutro,,,,,
2019-05-23,90,0.6008,0.71,down,144,-0.0271,0.9159,0.4614,94.0,0.004908,-5.6127,neutro,,,,,
2019-05-23,95,0.6008,0.4116,down,144,-0.0271,0.9177,0.4614,94.0,0.004908,-5.6127,neutro,,,,,
2019-05-23,100,0.6008,0.4303,down,144,-0.0271,0.9233,0.4614,94.0,0.004908,-5.6127,neutro,,,,,
2019-05-23,105,0.6008,0.1487,down,144,-0.0271,0.9284,0.4614,94.0,0.004908,-5.6127,neutro,,,,,
2019-05-23,110,0.6008,0.4013,down,144,-0.0271,0.9359,0.4614,94.0,0.004908,-5.6127,neutro,,,,,
2019-05-23,115,0.6008,0.4303,down,144,-0.0271,0.9436,0.4614,94.0,0.004908,-5.6127,neutro,,,,,
2019-05-23,120,0.6008,0.4771,down,144,-0.0271,0.9507,0.4614,94.0,0.004908,-5.6127,neutro,,,,,
2019-05-24,60,0.5204,0.0011,down,60,0.0419,1.0236,0.4081,85.0,0.004801,-5.2632,neutro,,,,,
2019-05-24,65,0.5654,0.0989,down,65,-0.0208,1.0628,0.3635,64.0,0.00568,-5.8358,neutro,,,,,
2019-05-24,70,0.5823,0.1729,down,72,-0.0298,0.9815,0.3468,54.0,0.006422,-7.5889,neutro,,,,,
2019-05-24,75,0.6155,0.1,down,76,-0.0627,0.8864,0.3139,48.0,0.006539,-6.3636,neutro,,,,,
2019-05-28,5,0.3809,0.8809,up,5,0.2794,1.104,0.2399,12.0,0.019995,-13.0882,falla,,,,0.4414,45.0
2019-05-29,15,0.4443,0.6415,up,45,0.0512,0.9759,0.2265,22.0,0.010297,-1.2804,falla,,,,0.4984,46.0
2019-05-29,20,0.4443,0.5519,up,45,0.0512,0.9608,0.2265,22.0,0.010297,-1.2804,falla,,,,0.4984,46.0
2019-05-29,25,0.4443,0.3214,up,45,0.0512,0.9808,0.2265,22.0,0.010297,-1.2804,falla,,,,0.4984,46.0
2019-05-29,30,0.4443,0.5006,up,45,0.0512,1.0149,0.2265,22.0,0.010297,-1.2804,falla,,,,0.4984,46.0
2019-05-29,35,0.4443,0.5134,up,45,0.0512,1.0247,0.2265,22.0,0.010297,-1.2804,falla,,,,0.4984,46.0
2019-05-29,40,0.4443,0.5647,up,45,0.0512,1.0507,0.2265,22.0,0.010297,-1.2804,falla,,,,0.4984,46.0
2019-05-29,45,0.4443,0.9616,up,45,0.0512,1.0762,0.2265,22.0,0.010297,-1.2804,falla,,,,0.4984,46.0
2019-05-29,65,0.6718,0.906,down,113,0.0415,1.1969,0.4096,54.0,0.007585,-1.6088,neutro,,,,,
2019-05-29,70,0.6718,0.6859,down,113,0.0415,1.209,0.4096,54.0,0.007585,-1.6088,neutro,,,,,
2019-05-29,75,0.6718,0.619,down,113,0.0415,1.2205,0.4096,54.0,0.007585,-1.6088,neutro,,,,,
2019-05-29,80,0.6718,0.5927,down,113,0.0415,1.2299,0.4096,54.0,0.007585,-1.6088,neutro,,,,,
2019-05-29,85,0.6718,0.4073,down,113,0.0415,1.2359,0.4096,54.0,0.007585,-1.6088,neutro,,,,,
2019-05-29,90,0.6718,0.2794,down,113,0.0415,1.2466,0.4096,54.0,0.007585,-1.6088,neutro,,,,,
2019-05-29,95,0.6718,0.3141,down,113,0.0415,1.2491,0.4096,54.0,0.007585,-1.6088,neutro,,,,,
2019-05-29,100,0.6718,0.5004,down,113,0.0415,1.2436,0.4096,54.0,0.007585,-1.6088,neutro,,,,,
2019-05-29,105,0.6718,0.1279,down,113,0.0415,1.2369,0.4096,54.0,0.007585,-1.6088,neutro,,,,,
2019-05-29,110,0.6718,0.2032,down,113,0.0415,1.2372,0.4096,54.0,0.007585,-1.6088,neutro,,,,,
2019-05-29,115,0.752,0.0379,down,115,-0.0916,1.0141,0.2733,23.0,0.011881,-5.2233,continuacion,0.279,1.0208,5.0,,
2019-05-29,120,0.7807,0.0737,down,122,-0.0883,1.0091,0.2449,14.0,0.01749,-5.7622,continuacion,0.2506,1.0233,7.0,,
2019-05-31,5,0.2466,0.0209,down,5,-0.0442,1.0654,0.2758,23.0,0.011992,-16.2791,falla,,,,0.3154,51.0
2019-05-31,25,0.5238,0.2634,up,79,0.1306,0.7298,0.2517,48.0,0.005243,-5.3787,neutro,,,,,
2019-05-31,30,0.5238,0.4512,up,79,0.1306,0.757,0.2517,48.0,0.005243,-5.3787,neutro,,,,,
2019-05-31,35,0.5238,0.4731,up,79,0.1306,0.7764,0.2517,48.0,0.005243,-5.3787,neutro,,,,,
2019-05-31,40,0.5238,0.5928,up,79,0.1306,0.7931,0.2517,48.0,0.005243,-5.3787,neutro,,,,,
2019-05-31,45,0.5238,0.4182,up,79,0.1306,0.8101,0.2517,48.0,0.005243,-5.3787,neutro,,,,,
2019-05-31,50,0.5238,0.494,up,79,0.1306,0.8261,0.2517,48.0,0.005243,-5.3787,neutro,,,,,
2019-05-31,55,0.5238,0.6696,up,79,0.1306,0.8296,0.2517,48.0,0.005243,-5.3787,neutro,,,,,
2019-05-31,60,0.5238,0.8024,up,79,0.1306,0.845,0.2517,48.0,0.005243,-5.3787,neutro,,,,,
2019-05-31,65,0.5238,0.9001,up,79,0.1306,0.857,0.2517,48.0,0.005243,-5.3787,neutro,,,,,
2019-05-31,70,0.5238,0.8683,up,79,0.1306,0.8691,0.2517,48.0,0.005243,-5.3787,neutro,,,,,
2019-05-31,75,0.5238,0.6147,up,79,0.1306,0.8788,0.2517,48.0,0.005243,-5.3787,neutro,,,,,
2019-06-03,20,1.0458,0.2,down,28,0.0117,0.6955,0.4241,10.0,0.042413,-3.8889,neutro,,,,,
2019-06-03,25,1.0458,0.1,down,28,0.0117,0.7017,0.4241,10.0,0.042413,-3.8889,neutro,,,,,
2019-06-03,30,1.1404,0.0,down,30,-0.1173,0.9138,0.3309,7.0,0.047271,2.6007,neutro,,,,,
2019-06-03,35,1.4762,0.1656,down,160,-0.0708,0.7132,0.5374,75.0,0.007165,8.3004,continuacion,0.5841,1.0869,5.0,,
2019-06-03,40,1.4762,0.2411,down,160,-0.0708,0.7241,0.5374,75.0,0.007165,8.3004,continuacion,0.5841,1.0869,5.0,,
2019-06-03,45,1.4762,0.3,down,160,-0.0708,0.7383,0.5374,75.0,0.007165,8.3004,continuacion,0.5841,1.0869,5.0,,
2019-06-03,50,1.4762,0.3597,down,160,-0.0708,0.7518,0.5374,75.0,0.007165,8.3004,continuacion,0.5841,1.0869,5.0,,
2019-06-03,55,1.4762,0.3636,down,160,-0.0708,0.7634,0.5374,75.0,0.007165,8.3004,continuacion,0.5841,1.0869,5.0,,
2019-06-03,60,1.4762,0.498,down,160,-0.0708,0.7804,0.5374,75.0,0.007165,8.3004,continuacion,0.5841,1.0869,5.0,,
2019-06-03,65,1.4762,0.5375,down,160,-0.0708,0.7851,0.5374,75.0,0.007165,8.3004,continuacion,0.5841,1.0869,5.0,,
2019-06-03,70,1.4762,0.5569,down,160,-0.0708,0.7926,0.5374,75.0,0.007165,8.3004,continuacion,0.5841,1.0869,5.0,,
2019-06-03,75,1.4762,0.5573,down,160,-0.0708,0.8044,0.5374,75.0,0.007165,8.3004,continuacion,0.5841,1.0869,5.0,,
2019-06-03,80,1.4762,0.47,down,160,-0.0708,0.8079,0.5374,75.0,0.007165,8.3004,continuacion,0.5841,1.0869,5.0,,
2019-06-03,85,1.4762,0.4858,down,160,-0.0708,0.8159,0.5374,75.0,0.007165,8.3004,continuacion,0.5841,1.0869,5.0,,
2019-06-03,90,1.4762,0.5771,down,160,-0.0708,0.8225,0.5374,75.0,0.007165,8.3004,continuacion,0.5841,1.0869,5.0,,
2019-06-03,95,1.4762,0.6281,down,160,-0.0708,0.833,0.5374,75.0,0.007165,8.3004,continuacion,0.5841,1.0869,5.0,,
2019-06-03,100,1.4762,0.5174,down,160,-0.0708,0.8382,0.5374,75.0,0.007165,8.3004,continuacion,0.5841,1.0869,5.0,,
2019-06-03,105,1.4762,0.466,down,160,-0.0708,0.8427,0.5374,75.0,0.007165,8.3004,continuacion,0.5841,1.0869,5.0,,
2019-06-03,110,1.4762,0.4783,down,160,-0.0708,0.8536,0.5374,75.0,0.007165,8.3004,continuacion,0.5841,1.0869,5.0,,
2019-06-03,115,1.4762,0.585,down,160,-0.0708,0.8609,0.5374,75.0,0.007165,8.3004,continuacion,0.5841,1.0869,5.0,,
2019-06-03,120,1.4762,0.5692,down,160,-0.0708,0.8693,0.5374,75.0,0.007165,8.3004,continuacion,0.5841,1.0869,5.0,,
2019-06-04,5,0.3026,0.4404,down,6,0.2519,1.0574,0.2619,19.0,0.013784,11.5385,falla,,,,0.3486,27.0
2019-06-04,25,0.566,0.2464,up,52,0.0412,0.845,0.354,24.0,0.014748,-6.0825,continuacion,0.3882,1.0967,15.0,,
2019-06-04,30,0.566,0.3402,up,52,0.0412,0.8744,0.354,24.0,0.014748,-6.0825,continuacion,0.3882,1.0967,15.0,,
2019-06-04,35,0.566,0.2887,up,52,0.0412,0.8916,0.354,24.0,0.014748,-6.0825,continuacion,0.3882,1.0967,15.0,,
2019-06-04,40,0.566,0.1742,up,52,0.0412,0.9138,0.354,24.0,0.014748,-6.0825,continuacion,0.3882,1.0967,15.0,,
2019-06-04,45,0.566,0.7216,up,52,0.0412,0.9305,0.354,24.0,0.014748,-6.0825,continuacion,0.3882,1.0967,15.0,,
2019-06-04,50,0.566,0.9165,up,52,0.0412,0.9444,0.354,24.0,0.014748,-6.0825,continuacion,0.3882,1.0967,15.0,,
2019-06-04,55,0.6938,1.0,up,55,0.0597,0.8933,0.2266,12.0,0.018883,-5.9714,continuacion,0.2608,1.1509,24.0,,
2019-06-04,100,1.1898,0.9809,up,100,0.0005,0.7871,0.4389,67.0,0.00655,-2.9426,continuacion,0.4562,1.0394,38.0,,
2019-06-04,105,1.2955,0.9275,up,109,0.0221,0.5662,0.3341,46.0,0.007264,-2.6577,continuacion,0.3514,1.0517,50.0,,
2019-06-04,110,1.3246,0.9996,up,110,0.0172,0.7584,0.3052,44.0,0.006937,-2.1586,continuacion,0.3225,1.0566,51.0,,
2019-06-04,115,1.3888,0.9622,up,116,0.0164,0.6999,0.2417,36.0,0.006715,-1.2185,continuacion,0.259,1.0714,53.0,,
2019-06-05,5,0.2333,0.0243,down,5,-0.3893,1.0291,0.5109,25.0,0.020435,-9.4891,continuacion,0.5166,1.0111,13.0,,
2019-06-05,10,0.2498,0.1591,down,10,0.4545,0.9491,0.4945,20.0,0.024725,-2.2727,continuacion,0.5002,1.0115,13.0,,
2019-06-05,15,0.49,0.0116,down,15,0.0581,0.6071,0.2561,11.0,0.023281,-3.3682,continuacion,0.2618,1.0222,17.0,,
2019-06-05,20,0.6102,0.2148,down,21,0.0093,0.8913,0.6552,91.0,0.0072,-5.5089,neutro,,,,,
2019-06-05,25,0.748,0.1457,down,43,-0.0923,0.8948,0.5192,52.0,0.009985,-2.2121,neutro,,,,,
2019-06-05,30,0.748,0.4203,down,43,-0.0923,0.9365,0.5192,52.0,0.009985,-2.2121,neutro,,,,,
2019-06-05,35,0.748,0.222,down,43,-0.0923,0.9536,0.5192,52.0,0.009985,-2.2121,neutro,,,,,
2019-06-05,40,0.748,0.1533,down,43,-0.0923,0.9647,0.5192,52.0,0.009985,-2.2121,neutro,,,,,
2019-06-05,45,0.7538,0.0454,down,45,-0.0681,1.0584,0.5135,50.0,0.010271,-1.4383,neutro,,,,,
2019-06-05,50,0.8631,0.1456,down,51,0.0,0.976,0.2685,18.0,0.014915,-4.5665,continuacion,0.325,1.2106,10.0,,
2019-06-05,55,0.9086,0.1195,down,56,0.0321,1.4333,0.2234,12.0,0.01862,-2.5157,continuacion,0.28,1.2532,11.0,,
2019-06-05,60,0.9496,0.0301,down,60,0.1258,1.0183,0.3202,31.0,0.010327,-2.95,neutro,,,,,
2019-06-07,70,1.4418,0.9611,up,70,0.0307,0.5334,0.4754,35.0,0.013584,-3.5006,neutro,,,,,
2019-06-07,75,1.559,0.9608,up,76,0.0507,0.9887,0.3595,21.0,0.017118,-1.4388,neutro,,,,,
2019-06-07,80,1.6437,0.9352,up,83,0.0,0.6228,0.2759,12.0,0.022989,-2.3541,neutro,,,,,
2019-06-07,85,1.6549,0.9356,up,86,0.003,0.912,0.2648,9.0,0.029422,-1.6605,neutro,,,,,
2019-06-10,5,0.4671,0.9295,up,8,-0.0364,0.3906,0.224,8.0,0.028001,-9.2832,continuacion,0.224,1.0,19.0,,
2019-06-10,55,0.9666,0.8972,up,74,0.0051,0.697,0.4839,101.0,0.004791,-4.4861,neutro,,,,,
2019-06-10,60,0.9666,0.9143,up,74,0.0051,0.7161,0.4839,101.0,0.004791,-4.4861,neutro,,,,,
2019-06-10,65,0.9666,0.9086,up,74,0.0051,0.734,0.4839,101.0,0.004791,-4.4861,neutro,,,,,
2019-06-10,70,0.9666,0.8353,up,74,0.0051,0.7501,0.4839,101.0,0.004791,-4.4861,neutro,,,,,
2019-06-10,75,0.9886,0.9828,up,75,0.0111,0.7705,0.462,96.0,0.004813,-3.8867,neutro,,,,,
2019-06-10,80,1.1258,0.9703,up,100,0.0049,0.5791,0.3257,70.0,0.004653,-1.9015,neutro,,,,,
2019-06-10,85,1.1258,0.961,up,100,0.0049,0.5927,0.3257,70.0,0.004653,-1.9015,neutro,,,,,
2019-06-10,90,1.1258,0.8489,up,100,0.0049,0.6056,0.3257,70.0,0.004653,-1.9015,neutro,,,,,
2019-06-10,95,1.1258,0.9166,up,100,0.0049,0.617,0.3257,70.0,0.004653,-1.9015,neutro,,,,,
2019-06-10,100,1.1258,0.9654,up,100,0.0049,0.6275,0.3257,70.0,0.004653,-1.9015,neutro,,,,,
2019-06-10,105,1.1862,0.9857,up,105,-0.0185,0.6782,0.2658,60.0,0.00443,-3.193,neutro,,,,,
2019-06-10,110,1.1972,1.0,up,110,-0.0463,0.6431,0.2549,50.0,0.005099,-4.0807,neutro,,,,,
2019-06-10,115,1.2082,0.9864,up,115,0.0223,0.5473,0.2441,44.0,0.005547,-3.5893,neutro,,,,,
2019-06-10,120,1.2356,0.9418,up,122,0.0222,0.8433,0.2169,36.0,0.006025,-2.6211,neutro,,,,,
2019-06-11,5,0.2059,0.3701,down,6,0.3386,0.4039,0.3994,28.0,0.014266,0.0,continuacion,0.4319,1.0812,9.0,,
2019-06-11,45,0.6406,0.1441,down,74,0.0424,0.6894,0.2611,22.0,0.011869,-6.7797,continuacion,0.2774,1.0624,21.0,,
2019-06-11,50,0.6406,0.2458,down,74,0.0424,0.7139,0.2611,22.0,0.011869,-6.7797,continuacion,0.2774,1.0624,21.0,,
2019-06-11,55,0.6406,0.3729,down,74,0.0424,0.738,0.2611,22.0,0.011869,-6.7797,continuacion,0.2774,1.0624,21.0,,
2019-06-11,60,0.6406,0.5169,down,74,0.0424,0.761,0.2611,22.0,0.011869,-6.7797,continuacion,0.2774,1.0624,21.0,,
2019-06-11,65,0.6406,0.3305,down,74,0.0424,0.7804,0.2611,22.0,0.011869,-6.7797,continuacion,0.2774,1.0624,21.0,,
2019-06-11,70,0.6406,0.3466,down,74,0.0424,0.7952,0.2611,22.0,0.011869,-6.7797,continuacion,0.2774,1.0624,21.0,,
2019-06-11,75,0.6739,0.0089,down,78,0.0959,1.0919,0.2281,8.0,0.02851,-6.3658,continuacion,0.2444,1.0714,31.0,,
2019-06-11,120,0.9425,0.0468,down,122,0.0052,0.7855,0.2341,19.0,0.012323,-3.4084,continuacion,0.2995,1.2791,11.0,,
2019-06-12,5,0.4335,0.153,down,54,0.0885,0.6656,0.2192,13.0,0.016864,-8.7231,neutro,,,,,
2019-06-12,10,0.4335,0.5449,down,54,0.0885,0.6601,0.2192,13.0,0.016864,-8.7231,neutro,,,,,
2019-06-12,15,0.4335,0.6195,down,54,0.0885,0.6599,0.2192,13.0,0.016864,-8.7231,neutro,,,,,
2019-06-12,20,0.4335,0.33,down,54,0.0885,0.6772,0.2192,13.0,0.016864,-8.7231,neutro,,,,,
2019-06-12,25,0.4335,0.4298,down,54,0.0885,0.6978,0.2192,13.0,0.016864,-8.7231,neutro,,,,,
2019-06-12,30,0.4335,0.6587,down,54,0.0885,0.7026,0.2192,13.0,0.016864,-8.7231,neutro,,,,,
2019-06-12,35,0.4335,0.6839,down,54,0.0885,0.7278,0.2192,13.0,0.016864,-8.7231,neutro,,,,,
2019-06-12,40,0.4335,0.2415,down,54,0.0885,0.7469,0.2192,13.0,0.016864,-8.7231,neutro,,,,,
2019-06-12,45,0.4335,0.1643,down,54,0.0885,0.7654,0.2192,13.0,0.016864,-8.7231,neutro,,,,,
2019-06-12,50,0.4335,0.0392,down,54,0.0885,0.7943,0.2192,13.0,0.016864,-8.7231,neutro,,,,,
2019-06-13,5,0.1913,0.46,up,6,0.2886,1.2622,0.317,31.0,0.010227,2.8571,falla,,,,0.2619,59.0
2019-06-17,15,0.4649,0.8353,up,18,0.14,1.0863,0.2668,29.0,0.0092,-2.3529,continuacion,0.2831,1.0612,18.0,,
2019-06-17,20,0.5579,0.9314,up,23,0.0775,0.7991,0.2013,52.0,0.00387,-5.7843,continuacion,0.2121,1.0541,17.0,,
2019-06-18,15,0.9714,0.8834,up,16,-0.0167,0.9915,0.2617,97.0,0.002698,-3.276,neutro,,,,,
2019-06-20,5,0.2966,0.1266,down,5,-0.0535,0.8009,0.2321,50.0,0.004641,-5.1693,continuacion,0.2849,1.2278,12.0,,
